time	temperature	pressure	humidity	altitude
2019-11-28T00:10:00.332Z	21.05	984.90	49.05	238.92
2019-11-28T00:11:01.089Z	21.06	984.90	48.95	238.92
2019-11-28T00:12:01.846Z	21.07	984.90	49.33	238.75
2019-11-28T00:13:02.604Z	21.09	984.88	49.03	238.92
2019-11-28T00:14:03.362Z	21.10	984.88	49.01	238.75
2019-11-28T00:15:04.120Z	21.11	984.88	48.97	238.92
2019-11-28T00:16:04.876Z	21.11	984.90	48.90	238.58
2019-11-28T00:17:05.636Z	21.12	984.90	48.88	238.58
2019-11-28T00:18:06.390Z	21.13	984.90	48.88	238.58
2019-11-28T00:19:07.145Z	21.15	984.94	48.94	238.24
2019-11-28T00:20:07.903Z	21.16	984.94	48.83	238.41
2019-11-28T00:21:08.662Z	21.16	984.94	48.83	238.41
2019-11-28T00:22:09.416Z	21.15	984.94	48.84	238.58
2019-11-28T00:23:10.171Z	21.15	984.94	48.87	238.41
2019-11-28T00:24:10.922Z	21.14	984.94	48.86	238.41
2019-11-28T00:25:11.672Z	21.14	984.96	48.86	238.24
2019-11-28T00:26:12.424Z	21.15	984.98	48.92	238.07
2019-11-28T00:27:13.174Z	21.15	985.00	48.81	238.07
2019-11-28T00:28:13.928Z	21.14	985.00	48.61	237.90
2019-11-28T00:29:14.681Z	21.13	985.02	48.67	238.07
2019-11-28T00:30:15.435Z	21.13	984.98	48.66	237.90
2019-11-28T00:31:16.186Z	21.12	984.96	48.75	238.07
2019-11-28T00:32:16.940Z	21.12	984.96	48.74	237.90
2019-11-28T00:33:17.694Z	21.12	985.00	48.74	237.73
2019-11-28T00:34:18.448Z	21.11	985.00	48.78	237.56
2019-11-28T00:35:19.201Z	21.10	985.04	48.78	237.56
2019-11-28T00:36:19.952Z	21.09	985.04	48.80	237.22
2019-11-28T00:37:20.704Z	21.07	985.08	48.78	237.56
2019-11-28T00:38:21.455Z	21.06	985.08	48.73	237.22
2019-11-28T00:39:22.207Z	21.04	985.08	48.79	237.39
2019-11-28T00:40:22.961Z	21.03	985.10	48.78	237.05
2019-11-28T00:41:23.715Z	21.02	985.12	48.77	237.05
2019-11-28T00:42:24.469Z	21.02	985.12	48.79	237.22
2019-11-28T00:43:25.223Z	21.01	985.10	48.80	237.05
2019-11-28T00:44:25.978Z	21.00	985.14	48.83	236.88
2019-11-28T00:45:26.732Z	20.99	985.10	48.88	236.71
2019-11-28T00:46:27.486Z	20.98	985.14	48.91	236.37
2019-11-28T00:47:28.239Z	20.97	985.16	48.95	236.28
2019-11-28T00:48:28.996Z	20.96	985.19	49.01	236.37
2019-11-28T00:49:29.752Z	20.95	985.18	49.07	236.11
2019-11-28T00:50:30.507Z	20.94	985.21	49.11	235.94
2019-11-28T00:51:31.263Z	20.93	985.19	49.17	236.28
2019-11-28T00:52:32.020Z	20.92	985.21	49.18	236.11
2019-11-28T00:53:32.775Z	20.92	985.23	49.23	236.11
2019-11-28T00:54:33.529Z	20.91	985.23	49.29	235.94
2019-11-28T00:55:34.288Z	20.90	985.25	49.33	235.94
2019-11-28T00:56:35.045Z	20.89	985.27	49.37	235.60
2019-11-28T00:57:35.801Z	20.88	985.31	49.39	235.60
2019-11-28T00:58:36.555Z	20.87	985.27	49.39	235.60
2019-11-28T00:59:37.307Z	20.87	985.29	49.41	235.43
2019-11-28T01:00:38.057Z	20.86	985.31	49.44	235.26
2019-11-28T01:01:38.806Z	20.85	985.29	49.47	235.09
2019-11-28T01:02:39.555Z	20.85	985.29	49.50	235.26
2019-11-28T01:03:40.305Z	20.85	985.29	49.47	235.26
2019-11-28T01:04:41.057Z	20.84	985.29	49.49	235.43
2019-11-28T01:05:41.806Z	20.84	985.29	49.49	235.60
2019-11-28T01:06:42.553Z	20.83	985.27	49.50	235.26
2019-11-28T01:07:43.298Z	20.83	985.31	49.51	234.92
2019-11-28T01:08:44.045Z	20.82	985.33	49.51	235.09
2019-11-28T01:09:44.794Z	20.81	985.31	49.52	235.09
2019-11-28T01:10:45.543Z	20.80	985.33	49.52	235.43
2019-11-28T01:11:46.291Z	20.79	985.31	49.51	235.26
2019-11-28T01:12:47.040Z	20.79	985.31	49.50	235.43
2019-11-28T01:13:47.788Z	20.79	985.31	49.55	235.26
2019-11-28T01:14:48.536Z	20.78	985.33	49.56	235.43
2019-11-28T01:15:49.286Z	20.77	985.31	49.58	235.43
2019-11-28T01:16:50.034Z	20.76	985.29	49.61	235.43
2019-11-28T01:17:50.780Z	20.76	985.29	49.62	235.43
2019-11-28T01:18:51.526Z	20.75	985.29	49.58	235.43
2019-11-28T01:19:52.277Z	20.75	985.29	49.60	235.43
2019-11-28T01:20:53.026Z	20.75	985.31	49.61	235.09
2019-11-28T01:21:53.775Z	20.74	985.33	49.60	235.26
2019-11-28T01:22:54.523Z	20.74	985.29	49.64	235.43
2019-11-28T01:23:55.271Z	20.73	985.31	49.62	235.26
2019-11-28T01:24:56.021Z	20.73	985.31	49.65	235.26
2019-11-28T01:25:56.775Z	20.73	985.33	49.64	235.09
2019-11-28T01:26:57.529Z	20.72	985.29	49.64	235.09
2019-11-28T01:27:58.280Z	20.71	985.31	49.65	235.09
2019-11-28T01:28:59.031Z	20.71	985.33	49.67	234.75
2019-11-28T01:29:59.785Z	20.70	985.35	49.65	234.92
2019-11-28T01:31:00.534Z	20.70	985.35	49.69	234.75
2019-11-28T01:32:01.287Z	20.69	985.37	49.69	234.58
2019-11-28T01:33:02.041Z	20.69	985.37	49.70	234.41
2019-11-28T01:34:02.794Z	20.69	985.39	49.64	234.58
2019-11-28T01:35:03.544Z	20.69	985.37	49.65	234.58
2019-11-28T01:36:04.295Z	20.69	985.37	49.67	234.92
2019-11-28T01:37:05.047Z	20.68	985.33	49.67	234.92
2019-11-28T01:38:05.800Z	20.68	985.35	49.69	234.75
2019-11-28T01:39:06.554Z	20.67	985.39	49.72	234.75
2019-11-28T01:40:07.313Z	20.66	985.39	49.73	234.58
2019-11-28T01:41:08.070Z	20.66	985.39	49.71	234.58
2019-11-28T01:42:08.826Z	20.66	985.39	49.72	234.58
2019-11-28T01:43:09.584Z	20.65	985.41	49.72	234.41
2019-11-28T01:44:10.337Z	20.65	985.39	49.74	234.58
2019-11-28T01:45:11.093Z	20.64	985.39	49.76	234.75
2019-11-28T01:46:11.850Z	20.64	985.37	49.74	234.75
2019-11-28T01:47:12.611Z	20.64	985.39	49.76	234.58
2019-11-28T01:48:13.372Z	20.63	985.41	49.77	234.41
2019-11-28T01:49:14.133Z	20.62	985.41	49.77	234.75
2019-11-28T01:50:14.891Z	20.62	985.39	49.76	234.75
2019-11-28T01:51:15.651Z	20.61	985.39	49.76	234.75
2019-11-28T01:52:16.410Z	20.61	985.41	49.76	234.41
2019-11-28T01:53:17.168Z	20.61	985.41	49.75	234.58
2019-11-28T01:54:17.927Z	20.61	985.41	49.73	234.41
2019-11-28T01:55:18.686Z	20.61	985.43	49.76	234.41
2019-11-28T01:56:19.447Z	20.61	985.43	49.78	234.24
2019-11-28T01:57:20.205Z	20.61	985.47	49.77	234.24
2019-11-28T01:58:20.960Z	20.60	985.39	49.79	234.41
2019-11-28T01:59:21.713Z	20.60	985.41	49.78	234.24
2019-11-28T02:00:22.468Z	20.59	985.41	49.80	234.24
2019-11-28T02:01:23.223Z	20.59	985.43	49.79	234.07
2019-11-28T02:02:23.978Z	20.58	985.43	49.79	234.07
2019-11-28T02:03:24.731Z	20.58	985.45	49.80	233.73
2019-11-28T02:04:25.485Z	20.58	985.49	49.79	233.39
2019-11-28T02:05:26.242Z	20.58	985.51	49.81	233.39
2019-11-28T02:06:27.001Z	20.58	985.51	49.80	233.22
2019-11-28T02:07:27.762Z	20.57	985.53	49.78	233.56
2019-11-28T02:08:28.523Z	20.56	985.49	49.83	233.73
2019-11-28T02:09:29.284Z	20.56	985.47	49.81	233.73
2019-11-28T02:10:30.046Z	20.55	985.49	49.82	233.39
2019-11-28T02:11:30.805Z	20.55	985.51	49.82	233.22
2019-11-28T02:12:31.561Z	20.55	985.53	49.81	233.56
2019-11-28T02:13:32.317Z	20.54	985.53	49.82	233.56
2019-11-28T02:14:33.077Z	20.54	985.55	49.85	233.05
2019-11-28T02:15:33.836Z	20.53	985.59	49.93	233.05
2019-11-28T02:16:34.595Z	20.53	985.59	49.92	232.88
2019-11-28T02:17:35.351Z	20.53	985.61	49.98	232.71
2019-11-28T02:18:36.110Z	20.53	985.63	49.94	232.71
2019-11-28T02:19:36.871Z	20.53	985.63	49.93	232.88
2019-11-28T02:20:37.629Z	20.53	985.63	49.95	232.37
2019-11-28T02:21:38.386Z	20.52	985.66	49.95	232.11
2019-11-28T02:22:39.142Z	20.51	985.68	49.99	231.94
2019-11-28T02:23:39.898Z	20.51	985.70	49.99	231.94
2019-11-28T02:24:40.652Z	20.51	985.70	49.98	231.94
2019-11-28T02:25:41.409Z	20.51	985.72	50.01	231.77
2019-11-28T02:26:42.170Z	20.51	985.72	49.98	231.77
2019-11-28T02:27:42.932Z	20.51	985.72	49.97	231.94
2019-11-28T02:28:43.696Z	20.51	985.72	49.95	231.94
2019-11-28T02:29:44.459Z	20.51	985.70	49.96	232.11
2019-11-28T02:30:45.221Z	20.50	985.72	49.96	231.60
2019-11-28T02:31:45.985Z	20.50	985.74	49.98	231.77
2019-11-28T02:32:46.746Z	20.49	985.74	50.00	231.60
2019-11-28T02:33:47.510Z	20.49	985.78	50.01	231.43
2019-11-28T02:34:48.274Z	20.48	985.78	50.02	231.43
2019-11-28T02:35:49.034Z	20.48	985.78	50.03	231.26
2019-11-28T02:36:49.796Z	20.48	985.80	49.99	231.09
2019-11-28T02:37:50.561Z	20.48	985.80	50.01	230.92
2019-11-28T02:38:51.324Z	20.48	985.82	50.05	230.92
2019-11-28T02:39:52.086Z	20.48	985.82	50.05	230.92
2019-11-28T02:40:52.847Z	20.47	985.82	50.08	230.92
2019-11-28T02:41:53.608Z	20.47	985.82	50.04	231.26
2019-11-28T02:42:54.370Z	20.47	985.74	50.09	231.43
2019-11-28T02:43:55.132Z	20.47	985.76	50.06	231.09
2019-11-28T02:44:55.897Z	20.46	985.78	50.08	231.09
2019-11-28T02:45:56.663Z	20.46	985.78	50.00	231.09
2019-11-28T02:46:57.425Z	20.45	985.78	50.03	231.43
2019-11-28T02:47:58.187Z	20.44	985.74	50.03	231.43
2019-11-28T02:48:58.949Z	20.44	985.74	50.02	231.43
2019-11-28T02:49:59.711Z	20.44	985.74	50.07	231.43
2019-11-28T02:51:00.472Z	20.43	985.78	50.07	231.09
2019-11-28T02:52:01.236Z	20.43	985.80	50.04	231.09
2019-11-28T02:53:02.002Z	20.42	985.78	50.09	230.92
2019-11-28T02:54:02.770Z	20.42	985.80	50.07	230.92
2019-11-28T02:55:03.536Z	20.42	985.80	50.08	230.92
2019-11-28T02:56:04.300Z	20.42	985.82	50.09	230.58
2019-11-28T02:57:05.063Z	20.42	985.84	50.09	230.58
2019-11-28T02:58:05.824Z	20.42	985.84	50.06	230.58
2019-11-28T02:59:06.586Z	20.41	985.86	50.07	230.41
2019-11-28T03:00:07.351Z	20.41	985.88	50.10	230.58
2019-11-28T03:01:08.114Z	20.41	985.86	50.10	230.58
2019-11-28T03:02:08.873Z	20.40	985.88	50.09	230.58
2019-11-28T03:03:09.636Z	20.41	985.86	50.12	230.75
2019-11-28T03:04:10.399Z	20.41	985.86	50.10	230.75
2019-11-28T03:05:11.163Z	20.40	985.86	50.10	230.58
2019-11-28T03:06:11.927Z	20.39	985.88	50.10	230.41
2019-11-28T03:07:12.690Z	20.39	985.86	50.12	230.58
2019-11-28T03:08:13.449Z	20.39	985.84	50.10	230.92
2019-11-28T03:09:14.210Z	20.39	985.84	50.11	230.75
2019-11-28T03:10:14.971Z	20.39	985.86	50.07	230.58
2019-11-28T03:11:15.733Z	20.39	985.88	50.13	230.41
2019-11-28T03:12:16.498Z	20.38	985.90	50.11	230.24
2019-11-28T03:13:17.264Z	20.38	985.90	50.12	230.41
2019-11-28T03:14:18.028Z	20.38	985.90	50.13	230.41
2019-11-28T03:15:18.791Z	20.38	985.90	50.15	230.24
2019-11-28T03:16:19.553Z	20.38	985.92	50.13	230.07
2019-11-28T03:17:20.320Z	20.37	985.92	50.12	230.07
2019-11-28T03:18:21.086Z	20.37	985.92	50.19	230.24
2019-11-28T03:19:21.849Z	20.37	985.92	50.20	230.24
2019-11-28T03:20:22.617Z	20.37	985.90	50.19	230.24
2019-11-28T03:21:23.383Z	20.36	985.92	50.19	230.07
2019-11-28T03:22:24.149Z	20.36	985.94	50.17	230.07
2019-11-28T03:23:24.918Z	20.35	985.94	50.15	229.90
2019-11-28T03:24:25.685Z	20.34	985.94	50.22	229.90
2019-11-28T03:25:26.449Z	20.34	985.94	50.17	229.90
2019-11-28T03:26:27.212Z	20.34	985.96	50.18	229.90
2019-11-28T03:27:27.976Z	20.34	985.96	50.13	229.56
2019-11-28T03:28:28.740Z	20.33	986.00	50.17	229.73
2019-11-28T03:29:29.506Z	20.33	985.96	50.19	229.56
2019-11-28T03:30:30.273Z	20.33	985.96	50.22	229.56
2019-11-28T03:31:31.038Z	20.33	985.96	50.23	229.56
2019-11-28T03:32:31.799Z	20.33	985.96	50.23	229.56
2019-11-28T03:33:32.562Z	20.33	985.96	50.28	229.56
2019-11-28T03:34:33.328Z	20.33	985.96	50.31	229.56
2019-11-28T03:35:34.094Z	20.33	985.98	50.32	229.39
2019-11-28T03:36:34.863Z	20.33	985.98	50.26	229.39
2019-11-28T03:37:35.633Z	20.32	986.00	50.32	229.05
2019-11-28T03:38:36.403Z	20.31	986.02	50.33	229.22
2019-11-28T03:39:37.171Z	20.31	986.02	50.29	228.88
2019-11-28T03:40:37.940Z	20.31	986.04	50.34	229.05
2019-11-28T03:41:38.711Z	20.31	986.02	50.28	229.05
2019-11-28T03:42:39.481Z	20.31	986.02	50.33	228.88
2019-11-28T03:43:40.247Z	20.30	986.04	50.26	228.88
2019-11-28T03:44:41.013Z	20.30	986.04	50.31	228.88
2019-11-28T03:45:41.778Z	20.30	986.08	50.27	228.36
2019-11-28T03:46:42.539Z	20.30	986.10	50.29	228.36
2019-11-28T03:47:43.301Z	20.30	986.12	50.25	228.02
2019-11-28T03:48:44.060Z	20.30	986.14	50.31	228.02
2019-11-28T03:49:44.821Z	20.30	986.12	50.33	228.19
2019-11-28T03:50:45.583Z	20.30	986.12	50.32	228.02
2019-11-28T03:51:46.343Z	20.30	986.14	50.34	228.19
2019-11-28T03:52:47.102Z	20.30	986.14	50.35	228.02
2019-11-28T03:53:47.860Z	20.30	986.16	50.33	227.85
2019-11-28T03:54:48.617Z	20.30	986.18	50.30	227.68
2019-11-28T03:55:49.380Z	20.30	986.20	50.31	227.43
2019-11-28T03:56:50.138Z	20.29	986.21	50.34	227.43
2019-11-28T03:57:50.897Z	20.30	986.23	50.37	227.26
2019-11-28T03:58:51.658Z	20.30	986.25	50.36	227.09
2019-11-28T03:59:52.419Z	20.29	986.23	50.35	227.26
2019-11-28T04:00:53.179Z	20.29	986.25	50.38	227.09
2019-11-28T04:01:53.939Z	20.29	986.25	50.38	227.26
2019-11-28T04:02:54.697Z	20.28	986.23	50.43	227.26
2019-11-28T04:03:55.456Z	20.28	986.23	50.43	227.26
2019-11-28T04:04:56.215Z	20.28	986.23	50.41	227.26
2019-11-28T04:05:56.971Z	20.28	986.25	50.38	227.09
2019-11-28T04:06:57.730Z	20.28	986.27	50.40	226.92
2019-11-28T04:07:58.492Z	20.27	986.29	50.42	227.09
2019-11-28T04:08:59.252Z	20.27	986.29	50.43	226.92
2019-11-28T04:10:00.011Z	20.26	986.29	50.40	226.92
2019-11-28T04:11:00.770Z	20.26	986.31	50.38	226.92
2019-11-28T04:12:01.526Z	20.27	986.31	50.38	226.75
2019-11-28T04:13:02.285Z	20.27	986.33	50.37	226.58
2019-11-28T04:14:03.041Z	20.27	986.35	50.34	226.41
2019-11-28T04:15:03.795Z	20.27	986.37	50.36	226.07
2019-11-28T04:16:04.552Z	20.26	986.39	50.37	226.07
2019-11-28T04:17:05.311Z	20.26	986.41	50.33	226.07
2019-11-28T04:18:06.068Z	20.26	986.41	50.36	225.90
2019-11-28T04:19:06.825Z	20.25	986.43	50.39	225.90
2019-11-28T04:20:07.582Z	20.25	986.45	50.44	225.73
2019-11-28T04:21:08.340Z	20.25	986.45	50.45	225.73
2019-11-28T04:22:09.100Z	20.25	986.43	50.43	225.90
2019-11-28T04:23:09.859Z	20.25	986.43	50.45	225.73
2019-11-28T04:24:10.616Z	20.25	986.43	50.44	225.90
2019-11-28T04:25:11.375Z	20.25	986.41	50.42	225.90
2019-11-28T04:26:12.133Z	20.25	986.45	50.39	225.73
2019-11-28T04:27:12.889Z	20.26	986.43	50.38	225.90
2019-11-28T04:28:13.645Z	20.26	986.43	50.39	225.73
2019-11-28T04:29:14.405Z	20.26	986.45	50.38	225.73
2019-11-28T04:30:15.166Z	20.25	986.43	50.40	225.73
2019-11-28T04:31:15.927Z	20.25	986.45	50.38	225.56
2019-11-28T04:32:16.688Z	20.25	986.47	50.38	225.39
2019-11-28T04:33:17.449Z	20.25	986.47	50.38	225.22
2019-11-28T04:34:18.209Z	20.25	986.53	50.37	224.88
2019-11-28T04:35:18.969Z	20.25	986.57	50.41	224.54
2019-11-28T04:36:19.728Z	20.25	986.59	50.42	224.37
2019-11-28T04:37:20.489Z	20.25	986.59	50.41	224.20
2019-11-28T04:38:21.252Z	20.25	986.63	50.44	224.02
2019-11-28T04:39:22.013Z	20.25	986.65	50.47	223.85
2019-11-28T04:40:22.772Z	20.25	986.65	50.43	223.68
2019-11-28T04:41:23.533Z	20.26	986.69	50.45	223.51
2019-11-28T04:42:24.295Z	20.26	986.71	50.44	223.51
2019-11-28T04:43:25.054Z	20.26	986.71	50.42	223.51
2019-11-28T04:44:25.813Z	20.26	986.69	50.42	223.51
2019-11-28T04:45:26.573Z	20.26	986.71	50.45	223.34
2019-11-28T04:46:27.335Z	20.26	986.71	50.45	223.34
2019-11-28T04:47:28.099Z	20.26	986.71	50.45	223.34
2019-11-28T04:48:28.860Z	20.26	986.71	50.47	223.34
2019-11-28T04:49:29.620Z	20.27	986.72	50.48	223.26
2019-11-28T04:50:30.376Z	20.27	986.74	50.48	223.09
2019-11-28T04:51:31.134Z	20.27	986.74	50.49	223.09
2019-11-28T04:52:31.892Z	20.27	986.74	50.49	223.09
2019-11-28T04:53:32.649Z	20.27	986.72	50.50	223.26
2019-11-28T04:54:33.407Z	20.27	986.74	50.51	222.92
2019-11-28T04:55:34.169Z	20.27	986.76	50.52	222.92
2019-11-28T04:56:34.932Z	20.27	986.74	50.54	222.58
2019-11-28T04:57:35.691Z	20.27	986.78	50.54	222.58
2019-11-28T04:58:36.451Z	20.27	986.78	50.56	222.58
2019-11-28T04:59:37.209Z	20.28	986.78	50.59	222.58
2019-11-28T05:00:37.968Z	20.28	986.80	50.58	222.41
2019-11-28T05:01:38.728Z	20.28	986.82	50.60	222.24
2019-11-28T05:02:39.485Z	20.28	986.82	50.61	222.24
2019-11-28T05:03:40.241Z	20.28	986.82	50.60	222.07
2019-11-28T05:04:40.996Z	20.29	986.84	50.63	222.07
2019-11-28T05:05:41.753Z	20.29	986.84	50.64	222.07
2019-11-28T05:06:42.508Z	20.28	986.84	50.65	222.07
2019-11-28T05:07:43.264Z	20.28	986.84	50.68	222.07
2019-11-28T05:08:44.019Z	20.29	986.84	50.68	222.07
2019-11-28T05:09:44.775Z	20.29	986.86	50.70	221.73
2019-11-28T05:10:45.532Z	20.29	986.90	50.71	221.56
2019-11-28T05:11:46.285Z	20.29	986.90	50.72	221.56
2019-11-28T05:12:47.040Z	20.30	986.90	50.74	221.56
2019-11-28T05:13:47.797Z	20.30	986.92	50.79	221.39
2019-11-28T05:14:48.557Z	20.30	986.92	50.78	221.22
2019-11-28T05:15:49.317Z	20.30	986.94	50.78	221.05
2019-11-28T05:16:50.074Z	20.30	986.96	50.79	221.05
2019-11-28T05:17:50.831Z	20.30	986.96	50.86	221.05
2019-11-28T05:18:51.590Z	20.30	986.94	50.90	221.22
2019-11-28T05:19:52.346Z	20.31	986.94	50.92	221.22
2019-11-28T05:20:53.104Z	20.31	986.94	50.92	221.22
2019-11-28T05:21:53.862Z	20.31	986.94	50.94	221.22
2019-11-28T05:22:54.621Z	20.31	986.96	50.95	221.05
2019-11-28T05:23:55.381Z	20.32	986.96	50.94	221.05
2019-11-28T05:24:56.138Z	20.32	986.96	50.91	221.05
2019-11-28T05:25:56.894Z	20.32	986.96	50.91	221.05
2019-11-28T05:26:57.651Z	20.33	986.96	50.88	221.05
2019-11-28T05:27:58.403Z	20.33	986.96	50.87	221.05
2019-11-28T05:28:59.157Z	20.33	987.02	50.86	220.71
2019-11-28T05:29:59.913Z	20.34	987.02	50.87	220.54
2019-11-28T05:31:00.666Z	20.34	987.04	50.88	220.54
2019-11-28T05:32:01.417Z	20.34	987.06	50.90	220.54
2019-11-28T05:33:02.171Z	20.34	987.04	50.89	220.54
2019-11-28T05:34:02.928Z	20.34	987.06	50.89	220.37
2019-11-28T05:35:03.682Z	20.35	987.06	50.89	220.37
2019-11-28T05:36:04.433Z	20.35	987.10	50.90	220.03
2019-11-28T05:37:05.186Z	20.35	987.10	50.88	219.86
2019-11-28T05:38:05.938Z	20.36	987.14	50.89	219.69
2019-11-28T05:39:06.692Z	20.36	987.22	50.89	219.69
2019-11-28T05:40:07.444Z	20.36	987.22	50.92	219.69
2019-11-28T05:41:08.201Z	20.36	987.22	50.91	219.69
2019-11-28T05:42:08.953Z	20.37	987.22	50.89	219.01
2019-11-28T05:43:09.708Z	20.37	987.22	50.89	219.01
2019-11-28T05:44:10.463Z	20.37	987.24	50.91	218.84
2019-11-28T05:45:11.218Z	20.37	987.24	50.89	218.84
2019-11-28T05:46:11.970Z	20.37	987.30	50.89	218.33
2019-11-28T05:47:12.725Z	20.37	987.30	50.88	218.33
2019-11-28T05:48:13.480Z	20.38	987.32	50.89	218.33
2019-11-28T05:49:14.231Z	20.38	987.32	50.88	218.33
2019-11-28T05:50:14.983Z	20.38	987.34	50.90	218.16
2019-11-28T05:51:15.731Z	20.39	987.34	50.92	218.16
2019-11-28T05:52:16.479Z	20.39	987.34	50.90	217.65
2019-11-28T05:53:17.228Z	20.39	987.40	50.89	217.48
2019-11-28T05:54:17.981Z	20.40	987.42	50.92	217.31
2019-11-28T05:55:18.729Z	20.40	987.44	50.91	217.14
2019-11-28T05:56:19.479Z	20.40	987.44	50.89	217.31
2019-11-28T05:57:20.229Z	20.41	987.44	50.88	217.31
2019-11-28T05:58:20.982Z	20.41	987.46	50.88	216.97
2019-11-28T05:59:21.735Z	20.41	987.49	50.88	216.54
2019-11-28T06:00:22.488Z	20.41	987.49	50.88	216.71
2019-11-28T06:01:23.243Z	20.41	987.51	50.88	216.37
2019-11-28T06:02:24.002Z	20.42	987.51	50.89	216.37
2019-11-28T06:03:24.756Z	20.42	987.53	50.89	216.20
2019-11-28T06:04:25.507Z	20.43	987.53	50.87	216.03
2019-11-28T06:05:26.263Z	20.43	987.55	50.89	216.03
2019-11-28T06:06:27.016Z	20.43	987.57	50.88	215.86
2019-11-28T06:07:27.770Z	20.44	987.59	50.86	215.86
2019-11-28T06:08:28.528Z	20.45	987.59	50.84	215.52
2019-11-28T06:09:29.282Z	20.45	987.63	50.84	215.52
2019-11-28T06:10:30.036Z	20.46	987.63	50.83	215.35
2019-11-28T06:11:30.790Z	20.46	987.65	50.82	215.18
2019-11-28T06:12:31.545Z	20.46	987.67	50.84	215.18
2019-11-28T06:13:32.301Z	20.46	987.67	50.81	215.01
2019-11-28T06:14:33.061Z	20.47	987.69	50.81	214.84
2019-11-28T06:15:33.819Z	20.47	987.73	50.81	215.01
2019-11-28T06:16:34.572Z	20.47	987.75	50.83	214.50
2019-11-28T06:17:35.326Z	20.47	987.77	50.81	214.33
2019-11-28T06:18:36.081Z	20.48	987.77	50.78	214.33
2019-11-28T06:19:36.836Z	20.48	987.79	50.77	214.33
2019-11-28T06:20:37.592Z	20.49	987.81	50.75	214.16
2019-11-28T06:21:38.350Z	20.49	987.81	50.74	214.16
2019-11-28T06:22:39.105Z	20.50	987.83	50.74	213.82
2019-11-28T06:23:39.862Z	20.50	987.85	50.74	213.82
2019-11-28T06:24:40.620Z	20.51	987.85	50.72	213.48
2019-11-28T06:25:41.380Z	20.51	987.89	50.71	213.31
2019-11-28T06:26:42.140Z	20.52	987.89	50.72	213.31
2019-11-28T06:27:42.900Z	20.52	987.91	50.70	213.31
2019-11-28T06:28:43.659Z	20.52	987.91	50.71	213.31
2019-11-28T06:29:44.416Z	20.53	987.91	50.69	213.14
2019-11-28T06:30:45.170Z	20.53	987.95	50.69	212.80
2019-11-28T06:31:45.921Z	20.53	987.95	50.69	212.80
2019-11-28T06:32:46.674Z	20.54	987.97	50.68	212.63
2019-11-28T06:33:47.429Z	20.54	987.99	50.70	212.63
2019-11-28T06:34:48.189Z	20.54	987.99	50.68	212.38
2019-11-28T06:35:48.944Z	20.55	988.04	50.68	212.04
2019-11-28T06:36:49.698Z	20.55	988.04	50.68	211.87
2019-11-28T06:37:50.449Z	20.55	988.04	50.68	211.87
2019-11-28T06:38:51.197Z	20.56	988.04	50.67	211.87
2019-11-28T06:39:51.945Z	20.56	988.06	50.66	211.70
2019-11-28T06:40:52.696Z	20.57	988.10	50.65	211.53
2019-11-28T06:41:53.450Z	20.57	988.10	50.69	211.53
2019-11-28T06:42:54.207Z	20.57	988.10	50.67	211.36
2019-11-28T06:43:54.965Z	20.58	988.12	50.70	211.19
2019-11-28T06:44:55.720Z	20.59	988.14	50.71	211.02
2019-11-28T06:45:56.475Z	20.59	988.14	50.69	211.02
2019-11-28T06:46:57.232Z	20.59	988.16	50.71	211.02
2019-11-28T06:47:57.989Z	20.60	988.16	50.73	210.68
2019-11-28T06:48:58.744Z	20.60	988.18	50.70	210.68
2019-11-28T06:49:59.497Z	20.61	988.24	50.72	210.51
2019-11-28T06:51:00.247Z	20.61	988.24	50.74	210.51
2019-11-28T06:52:00.997Z	20.62	988.22	50.75	210.68
2019-11-28T06:53:01.748Z	20.62	988.26	50.73	210.34
2019-11-28T06:54:02.501Z	20.63	988.26	50.72	210.34
2019-11-28T06:55:03.253Z	20.63	988.26	50.72	210.34
2019-11-28T06:56:04.007Z	20.64	988.26	50.73	210.34
2019-11-28T06:57:04.761Z	20.64	988.26	50.72	210.00
2019-11-28T06:58:05.510Z	20.64	988.28	50.76	210.00
2019-11-28T06:59:06.259Z	20.64	988.32	50.76	209.66
2019-11-28T07:00:07.006Z	20.65	988.34	50.77	209.49
2019-11-28T07:01:07.756Z	20.66	988.36	50.79	209.32
2019-11-28T07:02:08.509Z	20.67	988.40	50.79	208.81
2019-11-28T07:03:09.259Z	20.67	988.42	50.77	208.64
2019-11-28T07:04:10.009Z	20.68	988.42	50.76	208.64
2019-11-28T07:05:10.756Z	20.68	988.42	50.74	208.64
2019-11-28T07:06:11.506Z	20.68	988.46	50.74	208.13
2019-11-28T07:07:12.256Z	20.69	988.50	50.73	208.13
2019-11-28T07:08:13.006Z	20.69	988.50	50.71	207.96
2019-11-28T07:09:13.755Z	20.70	988.50	50.71	207.96
2019-11-28T07:10:14.504Z	20.70	988.50	50.71	207.79
2019-11-28T07:11:15.252Z	20.70	988.55	50.70	207.70
2019-11-28T07:12:15.998Z	20.71	988.55	50.68	207.53
2019-11-28T07:13:16.745Z	20.71	988.55	50.69	207.53
2019-11-28T07:14:17.493Z	20.72	988.55	50.72	207.36
2019-11-28T07:15:18.243Z	20.72	988.59	50.72	207.36
2019-11-28T07:16:18.993Z	20.72	988.63	50.73	207.02
2019-11-28T07:17:19.741Z	20.73	988.63	50.72	207.02
